HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER,SORT,PEWcount,PEWsum,PEWmean,Area,geometry,PRW Mean (mm),PRD Mean (mm),ETW Mean (mm),ETD Mean (mm),DTWSW Mean (mm),DTWSD Mean (mm),ROW Mean (mm),ROD Mean (mm),Area (sqm),PRW (cum),PRD (cum),ETW (cum),ETD (cum),TWSW (cum),TWSD (cum),ROW (cum),ROD (cum)
1040012590,0,1040012590,1040012590,0.0,0.0,2666.7,407139.0,1241,0,0,1,40,0.139966261904437,8.450522328590093,60.375423431396484,2947817334.51,"POLYGON ((3256353.199846629 -3051640.451000752, 3256357.222971708 -3051646.703418678, 3256479.780753378 -3052763.99654095, 3257404.755022059 -3053774.39173579, 3257937.97625264 -3053939.18243792, 3258074.798634913 -3054581.287242046, 3258367.353810017 -3055035.855796522, 3258504.17619229 -3055677.913063863, 3259162.343543841 -3055881.289411157, 3259226.141641745 -3056744.913426935, 3259226.141641745 -3057228.958892889, 3259289.416268076 -3058085.512750833, 3259816.912028332 -3058615.105321497, 3259816.912037975 -3058615.105324475, 3259816.912068022 -3058615.105354641, 3260031.22602155 -3058681.321096538, 3260375.979667806 -3058787.837690246, 3261181.536984001 -3059876.156833317, 3261208.54949923 -3060600.013573076, 3261295.522907935 -3062930.406912129, 3261295.522917726 -3062930.406915152, 3261295.522918921 -3062930.406947197, 3261584.794974426 -3063019.742045219, 3261971.979063355 -3063139.314244803, 3262108.670572919 -3064384.703090009, 3262762.290265184 -3064586.542258894, 3262899.112647457 -3065228.184658931, 3263191.667822561 -3065682.4257898, 3263301.13881517 -3066679.439520255, 3263703.164972281 -3067303.572131949, 3263593.69398728 -3068130.55142217, 3263571.842920427 -3068164.471836042, 3263191.667822561 -3068754.622539613, 3263301.13881517 -3069097.879895463, 3263603.214619564 -3069566.760974917, 3263408.178474222 -3069869.48342105, 3263191.667822561 -3070205.529870925, 3263301.13881517 -3073450.070825052, 3263562.608905496 -3073855.820966404, 3263593.69398728 -3073904.058166916, 3263629.969784998 -3074074.05185715, 3263648.429479328 -3074160.555939414, 3263438.779161958 -3074230.748768652, 3263438.779142635 -3074230.74878938, 3263438.779121775 -3074230.748796362, 3262517.240135288 -3075219.235837739, 3262367.887152247 -3076482.642810325, 3261586.147818635 -3076647.946956419, 3261035.259469176 -3076156.867762607, 3261035.25941282 -3076156.867812848, 3261035.259396449 -3076156.867798256, 3260641.870509684 -3076507.584108211, 3260117.744597676 -3076683.037465404, 3259942.643356661 -3077439.272480479, 3259418.517444653 -3077614.714687237, 3259033.765838834 -3077957.725669989, 3258614.46510923 -3078098.074638125, 3258395.003224768 -3078293.722248027, 3258229.713493769 -3078441.074255754, 3257967.912277391 -3078581.41860807, 3257605.608572886 -3078258.475337653, 3257425.661167987 -3078098.074638125, 3256813.984635472 -3078027.900322091, 3256813.984635472 -3080927.738998602, 3256872.351715811 -3081179.748628654, 3257157.643722846 -3081642.226919537, 3257274.377883523 -3082146.217224132, 3258078.430218948 -3083252.528285642, 3257961.696058271 -3083595.800367525, 3257676.404051234 -3084058.202247707, 3257559.669890557 -3085045.239750297, 3257157.643722846 -3085696.858692562, 3257312.689459237 -3086756.198333549, 3257810.412773805 -3086312.752216646, 3258422.089306321 -3086242.6173061, 3258456.180392482 -3086523.705303146, 3258790.02438787 -3086927.676277849, 3258842.615604153 -3087361.279021145, 3258858.206556106 -3087489.820476035, 3259063.05052234 -3087737.67868948, 3259192.050555584 -3087893.764695945, 3259226.141641745 -3089140.826701124, 3259280.877138048 -3089397.057493223, 3259573.432313153 -3089850.550191721, 3259710.254695425 -3090491.107182109, 3260350.133258911 -3090688.3229487, 3260486.955641185 -3091328.843103154, 3261985.589319426 -3093230.901615773, 3262040.324815729 -3093487.06045407, 3261980.747207379 -3093737.399394069, 3261697.876256367 -3094202.38733515, 3261577.028745084 -3095199.732307915, 3261560.203227201 -3095338.586475557, 3259322.394995591 -3095496.762485177, 3259322.394985047 -3095496.76252946, 3259322.394977145 -3095496.762530018, 3259226.141641745 -3095901.073993922, 3258610.833538502 -3095835.346155514, 3258233.345085512 -3095484.033067797, 3257929.633485117 -3095352.57332303, 3257929.633463958 -3095352.57334567, 3257929.633424452 -3095352.573328567, 3257399.469134522 -3095919.855184881, 3257027.266584806 -3096318.102899783, 3256723.55498439 -3096449.553910341, 3255720.125411842 -3095375.910825537, 3255720.125394404 -3095375.910907139, 3255720.1253507 -3095375.910860374, 3255553.170636032 -3096157.185794809, 3255260.615460928 -3096610.467865879, 3255151.144468533 -3097605.375949018, 3255138.382034543 -3097623.750400434, 3254711.232045546 -3098238.717329292, 3253677.8550099 -3098349.074468975, 3253384.493368576 -3098380.403189184, 3253384.493352587 -3098380.403204057, 3253384.493344938 -3098380.403204878, 3253007.004907189 -3098731.646228455, 3252178.414841801 -3098863.075395748, 3251800.926454329 -3099214.306690632, 3250783.592169605 -3099280.019233911, 3250616.937368876 -3099337.206300392, 3250575.152283 -3099351.544676494, 3250187.979621158 -3099691.138186027, 3249397.225585869 -3099760.840180582, 3248446.6187143 -3099844.632106229, 3248426.504650579 -3100038.763312346, 3248321.181842555 -3101055.245177946, 3248763.479916256 -3101207.044835286, 3248981.901124288 -3101282.007891957, 3249376.500570967 -3101628.036064642, 3249934.259507255 -3101138.975809699, 3250824.923159087 -3101333.283870985, 3250843.169728141 -3101337.264534027, 3250724.014511441 -3101943.267510476, 3250441.143560429 -3102407.992692789, 3250321.988343729 -3103390.880148225, 3250039.117392717 -3103855.558888178, 3249991.452884592 -3105213.68909596, 3249979.539777936 -3105553.115466828, 3249745.613449151 -3105594.025545963, 3249352.405813428 -3106064.36981451, 3249007.387685016 -3106477.058499327, 3248425.102095492 -3106500.006853483, 3247969.408945805 -3106517.96602946, 3247909.242431937 -3107859.879078551, 3247354.100829255 -3108030.793967829, 3247115.411226443 -3108252.741378577, 3246976.612383167 -3108381.802971308, 3246550.048560043 -3108513.144571347, 3246550.048535035 -3108513.144594603, 3246550.048493832 -3108513.144607292, 3246172.560056082 -3108864.141923563, 3245745.996158408 -3108995.479142591, 3245368.507720658 -3109346.464738251, 3244941.943822983 -3109477.797571204, 3244697.66212334 -3109704.922042849, 3244564.455381702 -3109828.771409963, 3244137.891558594 -3109960.099851782, 3244137.891531338 -3109960.099877124, 3244137.891487559 -3109960.099890602, 3243760.403049809 -3110311.062039506, 3243454.500916847 -3110330.806024137, 3241725.734470367 -3110442.386093167, 3241651.873221051 -3110511.055470351, 3241348.246043537 -3110793.336521012, 3240519.655978151 -3110924.656191615, 3240221.379693453 -3111201.954637547, 3240142.167574634 -3111275.594849062, 3237918.754770685 -3111341.252637154, 3237830.615261544 -3110929.326535518, 3237780.947662735 -3110927.028639513, 3234891.289630183 -3110793.336521012, 3234867.134030218 -3110770.878444084, 3234501.53236643 -3110430.964937804, 3234501.53233722 -3110430.964964957, 3234501.532327452 -3110430.964955878, 3233991.867317636 -3110904.836652624, 3233915.782905176 -3111260.443821536, 3233898.493072677 -3111341.252637154, 3233898.493072677 -3111823.492722882, 3233283.184965287 -3111889.148017402, 3232101.644178613 -3113204.467129575, 3231273.054159668 -3113335.764844773, 3231273.054153582 -3113335.764850436, 3231273.054120774 -3113335.764855629, 3230895.565683025 -3113686.64488287, 3230469.00178535 -3113817.938210154, 3230136.74298375 -3114126.774318206, 3230078.393844324 -3114181.009417244, 3229162.907502102 -3113202.662075566, 3228992.092184621 -3112404.176605094, 3228992.092183032 -3112404.176604604, 3228992.09217737 -3112404.176578135, 3228672.152960719 -3112305.716679161, 3228672.152960719 -3110376.72421533, 3228509.947755897 -3110348.366456053, 3228438.22653894 -3110335.827666608, 3228069.048240691 -3109896.045024297, 3228069.048218194 -3109896.045051203, 3228069.048210112 -3109896.045041577, 3227297.974583759 -3110818.101320194, 3227064.048224779 -3110858.996505686, 3226744.108946926 -3110760.526041361, 3226574.798613715 -3109969.048659227, 3224981.874633582 -3109828.771409963, 3224890.794547707 -3109913.455034226, 3224449.765799474 -3110323.503691528, 3223130.977307629 -3108855.074690766, 3222956.988469044 -3108041.667454413, 3222956.988418045 -3108041.667448972, 3222956.988417536 -3108041.667446592, 3222239.734212234 -3107965.121122509, 3222294.469708537 -3108221.019783973, 3222667.279619108 -3108798.158847296, 3222054.338935199 -3108986.892476753, 3222026.452262925 -3108995.479140398, 3222007.964506789 -3109012.669531357, 3221507.724651981 -3109477.797571204, 3221222.399927972 -3109346.464738251, 3221183.797019206 -3109310.572467733, 3220844.91156303 -3108995.479140398, 3220418.347653145 -3108864.141925747, 3219899.619997974 -3108381.802971308, 3219212.269152417 -3108513.144571347, 3219212.269120064 -3108513.144601427, 3219212.269089412 -3108513.144607292, 3218834.780651663 -3108864.141923563, 3218621.498702826 -3108929.810682354, 3218561.921094475 -3110144.491490706, 3218523.949308106 -3110206.84816242, 3218159.894917502 -3110804.678833947, 3218167.899375687 -3110889.91854396, 3218279.050143464 -3112073.51497735, 3218681.076311055 -3112733.614105472, 3218680.425458435 -3112735.275862689, 3218509.9665409 -3113170.484925371, 3217886.642765896 -3113384.265444176, 3217766.573719616 -3114859.361378268, 3217746.483249421 -3115106.165957908, 3217072.808055814 -3115752.276830336, 3216581.627818834 -3115647.476107257, 3216236.889425413 -3115573.920505622, 3215866.893207524 -3114966.566472185, 3215747.737916052 -3114466.617966683, 3215464.867011688 -3114002.280535897, 3215273.309137573 -3113198.659504861, 3214275.997615258 -3113360.564522753, 3214275.997614818 -3113360.564526377, 3214275.997594289 -3113360.564529711, 3214116.077028878 -3114678.299754954, 3213603.598370979 -3115127.274514718, 3212933.554805544 -3115356.994442992, 3212933.554806131 -3115356.994450574, 3212933.554746506 -3115356.994471015, 3213061.870715725 -3117012.792165245, 3213061.870726151 -3117012.792168816, 3213061.870729046 -3117012.792206173, 3213182.607814015 -3117054.190184074, 3213395.158522568 -3117127.068722812, 3213336.235253685 -3117982.760629938, 3212896.715447183 -3118146.926200364, 3212405.99356292 -3117670.389721953, 3211972.166556303 -3117547.840281202, 3211609.816915208 -3117195.992905045, 3211601.94121688 -3117188.345377144, 3211537.638278297 -3117170.180244773, 3211385.02775471 -3117127.068671753, 3211179.041653009 -3117201.447994404, 3211012.066315825 -3117343.387242881, 3210786.961433102 -3117534.737928329, 3210634.393985515 -3117589.826848315, 3210374.989284789 -3117683.49196835, 3209781.405238499 -3118240.835132388, 3210116.917799525 -3118808.19833021, 3210234.798558929 -3119734.304089102, 3210240.98055833 -3119782.870063829, 3209745.874649471 -3120093.469261209, 3209195.635084096 -3119625.767921476, 3209178.856741531 -3119611.506158495, 3208944.595255954 -3119526.931047409, 3208766.884651559 -3119462.772081621, 3208290.558250987 -3119057.863967903, 3208106.78697049 -3118326.192092874, 3208022.852551418 -3118184.242185768, 3207828.823555946 -3117856.094918753, 3207816.625188253 -3117807.527093951, 3207673.745165883 -3117238.637511561, 3206954.200778373 -3116978.858134025, 3207704.760861431 -3115927.845417473, 3207828.823556881 -3115366.253844806, 3207828.823549861 -3115366.253842275, 3207828.823555946 -3115366.253814732, 3207228.179141646 -3115149.382278724, 3207055.786947539 -3115087.136919482, 3206900.708469763 -3114469.560808207, 3206900.708469543 -3114469.560807841, 3206900.708457829 -3114469.56076119, 3206787.782646458 -3114278.529089685, 3206622.745056153 -3113999.337598925, 3206488.834492523 -3112424.93586219, 3205828.54053265 -3112186.496422311, 3205681.44501411 -3110456.711552706, 3202334.465952103 -3110302.309661719, 3201910.399937957 -3109866.686428268, 3201540.359555001 -3109486.550434232, 3201334.373552559 -3109412.131326196, 3201300.282475836 -3108649.156134303, 3200966.438434497 -3108245.788995481, 3200898.256280004 -3107684.447767254, 3200674.973156667 -3107414.649187894, 3200564.412241944 -3107281.053765669, 3200546.820153594 -3107011.746721463, 3200496.230084167 -3106237.264578528, 3200129.701890667 -3105794.334151396, 3200496.230084167 -3105351.39016104, 3200530.321161408 -3104588.200614298, 3200443.523064321 -3104182.285733127, 3199110.960749127 -3104040.028341591, 3198881.447376469 -3103826.55147894, 3198733.472266059 -3103688.913943386, 3198520.190348137 -3103623.221391763, 3198465.454861317 -3103367.241354496, 3198242.301757495 -3103021.652536066, 3198172.899651285 -3102914.170399614, 3198063.428665487 -3101919.626357292, 3197770.87354539 -3101466.510157555, 3197655.971481971 -3098902.668842205, 3197360.518748088 -3098811.656398277, 3197314.11185518 -3098797.360973547, 3197348.202932321 -3096585.678779974, 3197600.607960972 -3096280.457256307, 3197682.046895636 -3096181.975637468, 3197691.0284316 -3096044.377819689, 3197750.229128158 -3095137.386975928, 3198116.757321658 -3094694.117368686, 3198116.757301712 -3094694.117344566, 3198116.757319659 -3094694.117322859, 3198015.605695104 -3094571.784829876, 3197750.229128158 -3094250.83414312, 3197690.246840915 -3093331.755106335, 3197682.046895636 -3093206.106741156, 3197649.789037636 -3093167.090128541, 3197348.202932321 -3092802.30973944, 3197280.020777828 -3091274.570120432, 3197027.96775762 -3090969.663117093, 3196946.176732535 -3090870.719610092, 3196945.198518354 -3090862.656513261, 3196877.994581991 -3090308.705771069, 3195942.878103232 -3089182.294027525, 3195706.007158505 -3089140.826671197, 3195706.007158505 -3088657.831833948, 3196912.085659232 -3088657.831833948, 3197253.945372917 -3088552.449675438, 3197314.111855063 -3087208.751124078, 3197770.507713071 -3087159.974016451, 3198031.366019388 -3087132.094853197, 3198031.366025362 -3087132.094825223, 3198031.366062856 -3087132.094821223, 3198165.552884994 -3086503.813773102, 3198172.899645814 -3086469.414462853, 3198278.844904126 -3086305.151213173, 3198465.454861317 -3086015.816627058, 3198574.92585028 -3085020.1163685, 3199008.327586141 -3084395.597005263, 3199345.932198984 -3084330.972693319, 3199798.311595529 -3084244.377784586, 3200317.039206945 -3084727.518776143, 3200602.363930953 -3084859.074419544, 3200602.363966137 -3084859.074386779, 3200602.363986369 -3084859.074396105, 3201121.091554745 -3084375.937825936, 3201382.68167649 -3084295.270926865, 3201654.312772949 -3084211.507260337, 3201698.291407459 -3084005.5076924, 3201736.399662131 -3083827.003151977, 3201970.326077699 -3083786.031782193, 3202236.539620814 -3083468.328485265, 3202306.525635363 -3083384.804988777, 3202540.451994343 -3083343.83236863, 3202942.478162054 -3083343.83236863, 3204148.55666519 -3083343.83236863, 3205354.635168327 -3083343.83236863, 3205674.57445007 -3083245.175175764, 3205811.396832343 -3082604.300086036, 3206103.952007447 -3082150.582232841, 3206240.774389721 -3081509.659169501, 3206773.995620301 -3081345.196411028, 3207702.405171176 -3080332.935015911, 3207821.527670903 -3078907.965765435, 3207409.653694233 -3078269.024788402, 3207855.520606145 -3077626.240301293, 3208887.250358652 -3077462.363312455, 3208972.870677736 -3077061.159849342, 3209292.809959478 -3077159.858729203, 3209484.629573842 -3078058.581959013, 3210106.906405701 -3077478.727491625, 3211598.309632846 -3077610.348325956, 3211988.066935576 -3077973.538597381, 3212377.824238307 -3077610.348325956, 3213395.158522568 -3077544.538056545, 3213429.24960873 -3077263.277448345, 3214165.119771831 -3076375.638653425, 3214233.301944155 -3075813.067192002, 3214567.145939542 -3075408.78922896, 3214601.237025704 -3075127.487654703, 3215405.289361129 -3075127.487654703, 3215474.093155945 -3076973.042312634, 3217313.11422423 -3077146.129829544, 3217518.216929747 -3077944.744895938, 3218621.498702826 -3078027.900322091, 3218731.231431219 -3077513.855343381, 3219212.269089412 -3077962.091927761, 3219425.55103825 -3078027.900322091, 3219519.317883682 -3077633.674907604, 3220568.649367814 -3077450.050829061, 3220694.086243385 -3072343.275258036, 3221242.09554589 -3072154.823470459, 3221629.26820773 -3071814.62822905, 3222150.351441222 -3071635.437204489, 3222346.489696059 -3070810.229127588, 3223374.718732425 -3069736.885603527, 3224056.278719874 -3069880.264981554, 3224520.565287745 -3070288.256873664, 3224994.339777868 -3069575.675608274, 3225185.897656445 -3068769.599134122, 3225664.383390722 -3068912.987938967, 3226453.582220275 -3069736.885603527, 3227272.48806157 -3069880.264981554, 3227659.660723411 -3070220.504988456, 3228880.592732419 -3070363.879651943, 3229430.924940026 -3070847.478418348, 3231791.912600083 -3070697.94939494, 3232020.342507551 -3069736.885603527, 3232498.828241827 -3069880.264981554, 3232886.000903668 -3070220.504988456, 3233704.906744963 -3070363.879651943, 3234255.238952572 -3070847.478418348, 3236117.063751236 -3070704.10847015, 3236504.236413077 -3070363.879651943, 3237516.728585293 -3070292.192494927, 3237482.637499131 -3069527.166639654, 3237148.793503742 -3069122.715657705, 3237080.611331419 -3068076.19241124, 3236714.08307972 -3067632.102103508, 3237080.611331419 -3067187.998401348, 3237114.702417581 -3065455.306974256, 3237080.611331419 -3064690.029777211, 3236344.741168318 -3063801.631638368, 3236276.558995995 -3063238.579055681, 3235942.715000607 -3062833.955413386, 3235874.532828283 -3062270.865904046, 3235138.662665182 -3061382.322098602, 3235070.480492859 -3060819.177221442, 3234537.586432011 -3060174.487812344, 3234300.519243596 -3060132.899062918, 3234300.519243596 -3059648.948645572, 3234334.610329757 -3059367.345853569, 3234668.454325147 -3058962.616137026, 3234736.63649747 -3058399.379039241, 3235269.759577131 -3057754.308353446, 3236142.550273424 -3057671.944307931, 3236478.749890889 -3057270.004337742, 3237348.62877656 -3057187.913334178, 3237884.565515923 -3056545.842770924, 3237918.754753005 -3055292.682043935, 3237993.185867225 -3054414.080669552, 3238722.807088429 -3054324.44865971, 3238809.605218551 -3053917.138217053, 3240142.167540403 -3053774.39173579, 3240519.655978151 -3053422.070356981, 3241750.272211251 -3053290.233341991, 3242127.760649 -3052937.900454741, 3242743.06876555 -3052871.979940805, 3245764.44853134 -3052945.209615011, 3246323.058133189 -3053429.379278525, 3247593.523639748 -3053252.092588187, 3247104.535757048 -3052433.835520753, 3247226.177463717 -3052138.225037923, 3247506.561924759 -3051668.948042548, 3247628.203631429 -3051169.785582368, 3248310.614260185 -3050216.219205199, 3248446.97860483 -3049113.454858798, 3248980.657873038 -3048924.785315987, 3249370.317024848 -3048586.971380227, 3249784.710208462 -3048440.468653794, 3250576.395527985 -3047618.300242134, 3251587.644455215 -3047545.044284087, 3251621.735541378 -3046778.840613707, 3251955.579536765 -3046373.767094293, 3251989.670622928 -3046091.912037915, 3252023.892576982 -3045322.420539352, 3252961.822767084 -3044195.263136547, 3254401.827629199 -3044154.181514708, 3254401.827629199 -3044638.637801631, 3254456.563125504 -3045380.07612695, 3254749.118300608 -3045834.92652777, 3254858.589293216 -3046348.893107727, 3255553.170636032 -3047288.083888352, 3255662.64162864 -3050223.529706575, 3255955.196803744 -3050678.231874527, 3256064.667796351 -3051192.03092362, 3256353.199846629 -3051640.451000752))",257.90464782714844,12.015304684638977,197.52922439575195,38.84878635406494,24.729736328125,-22.240631103515625,26.860313415527344,0.20735188107937574,2661081013.681227,686305161.672968,31973699.169887885,525641268.6867142,103379767.77136056,65807831.81611635,-59184121.1618536,71477470.05158697,551780.1538914145
